epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11240.9,0.33621,0.23752,0.84301,0.99954,0.83591,0.9175,0.91053,0.24666,0.16981,0.82187,0.0083764,0.0083764,0.0083764
43,11426.3,0.34,0.23931,0.84665,0.99952,0.80347,0.90135,0.89627,0.24676,0.18169,0.82478,0.0083368,0.0083368,0.0083368
44,11624.8,0.33623,0.23862,0.84393,0.99954,0.83398,0.91652,0.91009,0.24374,0.17246,0.82205,0.0082972,0.0082972,0.0082972
45,11813.9,0.33431,0.23625,0.84219,0.99955,0.85251,0.92588,0.91783,0.24817,0.17062,0.82559,0.0082576,0.0082576,0.0082576
46,11986,0.33054,0.23431,0.84072,0.99954,0.83282,0.91594,0.90934,0.23958,0.16869,0.82215,0.008218,0.008218,0.008218
47,12174.9,0.32649,0.23187,0.84215,0.99954,0.83359,0.91632,0.90935,0.24907,0.17351,0.82441,0.0081784,0.0081784,0.0081784
48,12340.4,0.32916,0.23027,0.84022,0.99955,0.85405,0.92654,0.91966,0.23943,0.16154,0.82161,0.0081388,0.0081388,0.0081388
49,12511.5,0.32738,0.22796,0.84063,0.99909,0.84479,0.92185,0.91598,0.23716,0.16295,0.82057,0.0080992,0.0080992,0.0080992
50,12690.3,0.32916,0.22655,0.8416,0.99955,0.85058,0.92488,0.91874,0.2353,0.16284,0.8219,0.0080596,0.0080596,0.0080596
51,12886.4,0.32654,0.22716,0.8435,0.99954,0.83784,0.91847,0.91288,0.2335,0.16853,0.82092,0.00802,0.00802,0.00802
52,13083,0.31877,0.22321,0.8386,0.99955,0.86409,0.93162,0.92429,0.23296,0.15674,0.81893,0.0079804,0.0079804,0.0079804
53,13247.3,0.32325,0.22293,0.84188,0.99911,0.86564,0.93231,0.92573,0.23265,0.15687,0.8206,0.0079408,0.0079408,0.0079408
54,13436.3,0.31948,0.22202,0.8411,0.99956,0.86911,0.93414,0.92599,0.23631,0.1594,0.8215,0.0079012,0.0079012,0.0079012
55,13600.9,0.32136,0.22383,0.84199,0.99955,0.86062,0.92992,0.92321,0.24197,0.16865,0.82473,0.0078616,0.0078616,0.0078616
56,13785.6,0.31745,0.22241,0.83876,0.99954,0.83552,0.91731,0.91128,0.24125,0.16699,0.82591,0.007822,0.007822,0.007822
57,13980.6,0.31959,0.21992,0.83889,0.99955,0.85598,0.92752,0.92065,0.23088,0.15674,0.81839,0.0077824,0.0077824,0.0077824
58,14182,0.31586,0.21772,0.83468,0.99956,0.86757,0.93331,0.92534,0.24556,0.1605,0.82195,0.0077428,0.0077428,0.0077428
59,14371.5,0.31556,0.21976,0.83681,0.99955,0.85328,0.92618,0.91967,0.23349,0.15709,0.81886,0.0077032,0.0077032,0.0077032
60,14580.2,0.31091,0.2166,0.8382,0.99911,0.86332,0.93097,0.92358,0.23884,0.16377,0.81941,0.0076636,0.0076636,0.0076636
61,14802.1,0.30948,0.21987,0.83298,0.99955,0.85019,0.9247,0.91905,0.22846,0.16111,0.8147,0.007624,0.007624,0.007624
62,15005.5,0.3107,0.21683,0.83313,0.99956,0.87915,0.93913,0.9315,0.22785,0.1524,0.81477,0.0075844,0.0075844,0.0075844
63,15262.6,0.31036,0.21755,0.83566,0.99956,0.87066,0.93491,0.92867,0.22487,0.15284,0.81558,0.0075448,0.0075448,0.0075448
64,15527.4,0.3078,0.21346,0.8336,0.99956,0.87645,0.93775,0.9316,0.22328,0.14946,0.81399,0.0075052,0.0075052,0.0075052
65,15755.3,0.3005,0.2079,0.83142,0.99955,0.86178,0.93048,0.92522,0.22376,0.15015,0.81622,0.0074656,0.0074656,0.0074656
