epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,1382.28,0.33325,0.21719,0.82159,0.99954,0.83127,0.91521,0.90718,0.25033,0.16578,0.81033,0.006535,0.006535,0.006535
72,1399.76,0.33559,0.22297,0.82722,0.99952,0.81197,0.90553,0.8991,0.25208,0.16621,0.81062,0.0064855,0.0064855,0.0064855
73,1417.23,0.33143,0.22094,0.82043,0.99954,0.83514,0.91707,0.90859,0.25105,0.16551,0.81,0.006436,0.006436,0.006436
74,1434.98,0.32976,0.21706,0.82701,0.99954,0.84054,0.91985,0.91226,0.24778,0.1641,0.81051,0.0063865,0.0063865,0.0063865
75,1452.66,0.32668,0.21828,0.81925,0.99954,0.8471,0.92313,0.91475,0.24906,0.16174,0.81084,0.006337,0.006337,0.006337
76,1470.33,0.32827,0.21637,0.82171,0.99954,0.83166,0.91538,0.90779,0.25013,0.16145,0.81034,0.0062875,0.0062875,0.0062875
77,1488.1,0.32892,0.21699,0.82334,0.99861,0.83166,0.91518,0.90753,0.25399,0.16652,0.81206,0.006238,0.006238,0.006238
78,1505.88,0.32679,0.21434,0.82346,0.99954,0.84093,0.92002,0.91292,0.24898,0.16177,0.80884,0.0061885,0.0061885,0.0061885
79,1523.65,0.32598,0.21164,0.82244,0.99954,0.8471,0.92309,0.91489,0.2483,0.16028,0.80968,0.006139,0.006139,0.006139
80,1541.24,0.32561,0.21414,0.82394,0.99954,0.83089,0.91507,0.90736,0.24923,0.15996,0.80845,0.0060895,0.0060895,0.0060895
81,1558.85,0.32283,0.21189,0.81814,0.99954,0.83668,0.91789,0.91066,0.24573,0.16109,0.80898,0.00604,0.00604,0.00604
82,1576.99,0.31966,0.2119,0.82306,0.99955,0.84865,0.92389,0.91531,0.2428,0.1577,0.80824,0.0059905,0.0059905,0.0059905
83,1594.74,0.3186,0.20808,0.821,0.99954,0.83668,0.91786,0.90943,0.24599,0.16033,0.80893,0.005941,0.005941,0.005941
84,1612.39,0.31772,0.20817,0.8176,0.99955,0.85405,0.92655,0.91807,0.24559,0.15827,0.80799,0.0058915,0.0058915,0.0058915
85,1630.06,0.3173,0.20812,0.81891,0.99954,0.8444,0.9217,0.91327,0.24804,0.16248,0.80906,0.005842,0.005842,0.005842
86,1647.8,0.32557,0.21378,0.82046,0.99954,0.83861,0.91887,0.91101,0.24171,0.15801,0.80675,0.0057925,0.0057925,0.0057925
87,1665.57,0.3224,0.21117,0.819,0.99955,0.84981,0.92452,0.91697,0.24151,0.15656,0.8076,0.005743,0.005743,0.005743
88,1691.56,0.31634,0.20842,0.82085,0.99953,0.82896,0.91406,0.90686,0.24738,0.15736,0.80827,0.0056935,0.0056935,0.0056935
89,1722.67,0.31594,0.20969,0.81967,0.99954,0.83127,0.91528,0.90881,0.23696,0.15636,0.80571,0.005644,0.005644,0.005644
90,1753.93,0.31182,0.20425,0.81738,0.99955,0.85097,0.92507,0.91823,0.23565,0.15355,0.80613,0.0055945,0.0055945,0.0055945
91,1784.9,0.30974,0.20512,0.81608,0.99954,0.84479,0.92191,0.91539,0.24131,0.15626,0.80905,0.005545,0.005545,0.005545
92,1816.18,0.31274,0.20403,0.82053,0.99954,0.83977,0.91947,0.9129,0.23593,0.15312,0.806,0.0054955,0.0054955,0.0054955
93,1847.04,0.31047,0.20323,0.81714,0.99954,0.83436,0.91675,0.90954,0.23713,0.15312,0.80676,0.005446,0.005446,0.005446
94,1878.23,0.3107,0.20419,0.81879,0.99955,0.84865,0.92389,0.91619,0.23666,0.15935,0.80815,0.0053965,0.0053965,0.0053965
95,1909.58,0.30594,0.20382,0.81708,0.99955,0.85251,0.92584,0.91806,0.23458,0.15415,0.80609,0.005347,0.005347,0.005347
96,1940.86,0.30579,0.20206,0.81757,0.99955,0.85212,0.92562,0.91852,0.23663,0.15337,0.8057,0.0052975,0.0052975,0.0052975
97,1972.33,0.30414,0.20072,0.81762,0.99956,0.87297,0.93601,0.92698,0.23975,0.15138,0.80673,0.005248,0.005248,0.005248
98,2003.34,0.30748,0.20233,0.81922,0.99955,0.8556,0.9273,0.91975,0.23286,0.14918,0.80611,0.0051985,0.0051985,0.0051985
99,2034.66,0.30963,0.20156,0.81767,0.99955,0.85328,0.92622,0.91908,0.23322,0.15096,0.80536,0.005149,0.005149,0.005149
100,2057.84,0.30514,0.20021,0.81779,0.99955,0.85367,0.92637,0.91882,0.22784,0.14587,0.80404,0.0050995,0.0050995,0.0050995
101,2089.19,0.3022,0.19784,0.81762,0.99955,0.85598,0.92751,0.92002,0.23258,0.14629,0.80599,0.00505,0.00505,0.00505
102,2120.3,0.30199,0.19827,0.82141,0.99955,0.85985,0.92964,0.92144,0.23142,0.15276,0.80512,0.0050005,0.0050005,0.0050005
103,2151.05,0.30289,0.19974,0.81479,0.99955,0.85174,0.92548,0.91833,0.23468,0.14962,0.80465,0.004951,0.004951,0.004951
104,2181.9,0.30159,0.19845,0.81497,0.99955,0.8583,0.9287,0.9216,0.22943,0.14651,0.80526,0.0049015,0.0049015,0.0049015
105,2212.97,0.30121,0.19532,0.81726,0.99954,0.84247,0.92077,0.91415,0.22966,0.14817,0.80598,0.004852,0.004852,0.004852
106,2244.37,0.29724,0.19469,0.81547,0.99955,0.85946,0.92932,0.92207,0.22808,0.14682,0.8063,0.0048025,0.0048025,0.0048025
107,2270.63,0.29516,0.19584,0.81259,0.99956,0.86988,0.93454,0.92707,0.22663,0.14567,0.80436,0.004753,0.004753,0.004753
108,2288.36,0.29251,0.19572,0.81195,0.99955,0.8668,0.93291,0.92462,0.22813,0.14695,0.80445,0.0047035,0.0047035,0.0047035
109,2306.14,0.29103,0.19075,0.81345,0.99955,0.86486,0.93196,0.92479,0.23165,0.14694,0.80605,0.004654,0.004654,0.004654
110,2324.05,0.29476,0.19196,0.81203,0.99955,0.86448,0.93175,0.92379,0.22829,0.14745,0.80477,0.0046045,0.0046045,0.0046045
111,2341.83,0.29242,0.19151,0.81482,0.99955,0.84826,0.92367,0.91694,0.22776,0.14477,0.80397,0.004555,0.004555,0.004555
112,2360.78,0.28917,0.1895,0.81312,0.99956,0.87799,0.93855,0.92977,0.22911,0.14485,0.80446,0.0045055,0.0045055,0.0045055
113,2379.35,0.29297,0.19357,0.8118,0.99955,0.86641,0.93271,0.92562,0.22641,0.14656,0.80373,0.004456,0.004456,0.004456
114,2397.37,0.28796,0.18949,0.81206,0.99911,0.86448,0.93174,0.92513,0.22208,0.1429,0.80267,0.0044065,0.0044065,0.0044065
