epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,8267.29,0.48921,0.31023,0.86563,0.99938,0.61815,0.80857,0.79904,0.35751,0.24786,0.84354,0.00884029,0.00884029,0.00884029
43,8376.53,0.48612,0.3056,0.8685,0.99944,0.68571,0.84237,0.82951,0.35483,0.25177,0.84032,0.008812,0.008812,0.008812
44,8494.37,0.4817,0.30388,0.86856,0.99942,0.66139,0.83022,0.81902,0.35613,0.24075,0.84376,0.00878371,0.00878371,0.00878371
45,8603.67,0.48028,0.30208,0.86482,0.99941,0.65174,0.82538,0.81545,0.34003,0.2381,0.83634,0.00875543,0.00875543,0.00875543
46,8713.3,0.47182,0.29723,0.86177,0.99944,0.68919,0.84415,0.83197,0.35626,0.23956,0.8404,0.00872714,0.00872714,0.00872714
47,8872.48,0.47269,0.29996,0.86353,0.99942,0.66062,0.82993,0.82059,0.34976,0.2393,0.8414,0.00869886,0.00869886,0.00869886
48,9040.62,0.47345,0.30142,0.86681,0.99943,0.67606,0.83762,0.82719,0.34805,0.2388,0.83957,0.00867057,0.00867057,0.00867057
49,9183.67,0.47145,0.29806,0.86413,0.99943,0.68224,0.84083,0.83129,0.3466,0.23604,0.83906,0.00864229,0.00864229,0.00864229
50,9314.56,0.4672,0.29498,0.86226,0.99944,0.69421,0.84669,0.83623,0.33665,0.23354,0.83794,0.008614,0.008614,0.008614
51,9537.18,0.45204,0.29085,0.86006,0.99945,0.69575,0.84739,0.83772,0.33329,0.23096,0.83613,0.00858571,0.00858571,0.00858571
52,9719,0.45664,0.28775,0.85983,0.99944,0.68726,0.84325,0.83365,0.33718,0.2297,0.83512,0.00855743,0.00855743,0.00855743
53,9889.36,0.45222,0.28842,0.8616,0.99946,0.71853,0.85881,0.84808,0.33349,0.22626,0.83595,0.00852914,0.00852914,0.00852914
54,10028,0.45704,0.2926,0.86534,0.99945,0.70618,0.85261,0.84342,0.32674,0.22518,0.83479,0.00850086,0.00850086,0.00850086
55,10173.5,0.45594,0.2866,0.86246,0.99946,0.71583,0.85749,0.84794,0.32756,0.22138,0.83348,0.00847257,0.00847257,0.00847257
56,10376,0.4496,0.28404,0.85854,0.99944,0.6888,0.84399,0.83546,0.33163,0.22622,0.83421,0.00844429,0.00844429,0.00844429
57,10551.8,0.45055,0.28456,0.85652,0.99941,0.64981,0.82444,0.8176,0.33245,0.22578,0.83389,0.008416,0.008416,0.008416
58,10697.7,0.44285,0.28195,0.8558,0.99946,0.71737,0.85823,0.84823,0.33076,0.22422,0.8337,0.00838771,0.00838771,0.00838771
59,10807.6,0.4474,0.28179,0.85782,0.99943,0.67954,0.83931,0.83183,0.33373,0.22614,0.83535,0.00835943,0.00835943,0.00835943
60,10916.8,0.44203,0.27871,0.85556,0.99948,0.74208,0.87071,0.85977,0.33008,0.21927,0.83546,0.00833114,0.00833114,0.00833114
61,11026,0.4334,0.27885,0.85126,0.99946,0.71815,0.85869,0.84982,0.31788,0.21711,0.83101,0.00830286,0.00830286,0.00830286
