epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,859.592,80.2275,0.46416,0.91261,0.99195,0.90347,0.94941,0.92203,79.513,0.36191,0.90753,0.0083368,0.0083368,0.0083368
44,885.203,77.6248,0.45703,0.9141,0.9941,0.91042,0.95232,0.92717,74.1454,0.33379,0.90287,0.0082972,0.0082972,0.0082972
45,910.514,79.8539,0.46396,0.90626,0.99325,0.90888,0.95118,0.92246,74.2827,0.34041,0.89235,0.0082576,0.0082576,0.0082576
46,935.584,79.9117,0.45552,0.90695,0.9958,0.91544,0.95546,0.93141,75.044,0.32865,0.90184,0.008218,0.008218,0.008218
47,960.538,74.7806,0.44741,0.90932,0.99276,0.90039,0.94686,0.92262,74.3273,0.33079,0.89646,0.0081784,0.0081784,0.0081784
48,985.541,77.2104,0.44506,0.90413,0.99454,0.91467,0.95515,0.92833,72.7325,0.33982,0.89722,0.0081388,0.0081388,0.0081388
49,1010.64,77.1276,0.44846,0.90679,0.98999,0.91622,0.95448,0.92905,73.5164,0.33445,0.9002,0.0080992,0.0080992,0.0080992
50,1035.81,77.9218,0.44135,0.90698,0.99242,0.90965,0.9526,0.92726,76.1804,0.3309,0.89858,0.0080596,0.0080596,0.0080596
51,1060.89,77.9244,0.44057,0.90437,0.9936,0.89846,0.94734,0.91872,74.7518,0.33053,0.89403,0.00802,0.00802,0.00802
52,1085.97,77.1176,0.43847,0.9048,0.99134,0.92857,0.9627,0.93601,71.2784,0.31574,0.88515,0.0079804,0.0079804,0.0079804
53,1111.15,75.8885,0.43478,0.90553,0.99614,0.8973,0.9472,0.92343,73.8748,0.32319,0.89519,0.0079408,0.0079408,0.0079408
54,1136.25,76.0688,0.43454,0.90282,0.99273,0.89575,0.94464,0.92144,77.036,0.3284,0.89559,0.0079012,0.0079012,0.0079012
55,1161.28,77.061,0.43725,0.90236,0.99157,0.90849,0.95173,0.92862,70.7705,0.31844,0.88846,0.0078616,0.0078616,0.0078616
56,1186.46,75.143,0.43378,0.89907,0.99331,0.91737,0.95618,0.93127,71.1395,0.3177,0.89052,0.007822,0.007822,0.007822
57,1211.68,74.6533,0.42404,0.89778,0.99373,0.91815,0.95665,0.93264,71.3371,0.31665,0.89604,0.0077824,0.0077824,0.0077824
58,1236.58,76.5078,0.42472,0.89797,0.99197,0.90579,0.95025,0.9298,69.9574,0.31853,0.88995,0.0077428,0.0077428,0.0077428
59,1261.6,74.9749,0.42193,0.90419,0.9937,0.91313,0.9538,0.92994,69.4807,0.31346,0.89897,0.0077032,0.0077032,0.0077032
60,1287.26,73.662,0.41276,0.89849,0.98924,0.92317,0.95885,0.93481,70.2608,0.31202,0.89058,0.0076636,0.0076636,0.0076636
61,1312.23,72.3193,0.41341,0.89532,0.99255,0.92625,0.9612,0.93779,68.2808,0.30534,0.8868,0.007624,0.007624,0.007624
62,1337.33,74.0796,0.41769,0.90062,0.99248,0.91699,0.9559,0.93473,68.87,0.3095,0.89708,0.0075844,0.0075844,0.0075844
63,1362.3,76.1648,0.41851,0.89684,0.99494,0.9112,0.9539,0.93208,68.0526,0.31092,0.88419,0.0075448,0.0075448,0.0075448
64,1387.57,73.7225,0.41179,0.89465,0.99329,0.91506,0.95423,0.93058,69.0429,0.31006,0.88976,0.0075052,0.0075052,0.0075052
65,1412.5,73.3651,0.41621,0.89578,0.99375,0.92046,0.95824,0.93637,70.5494,0.30135,0.87876,0.0074656,0.0074656,0.0074656
66,1437.59,76.0925,0.41923,0.89469,0.9941,0.9112,0.95413,0.93215,71.7912,0.30662,0.89009,0.007426,0.007426,0.007426
67,1463.58,74.4641,0.41211,0.89599,0.99424,0.93243,0.96371,0.93792,68.885,0.29753,0.8884,0.0073864,0.0073864,0.0073864
68,1488.61,73.1111,0.40798,0.89728,0.99378,0.92587,0.96052,0.93415,66.9565,0.30401,0.89128,0.0073468,0.0073468,0.0073468
69,1513.74,73.2331,0.40319,0.89456,0.9975,0.92587,0.962,0.93773,66.913,0.29593,0.8783,0.0073072,0.0073072,0.0073072
70,1538.77,71.3161,0.40292,0.89154,0.99261,0.9332,0.96489,0.94227,66.3548,0.2969,0.87972,0.0072676,0.0072676,0.0072676
71,1564,71.2177,0.40373,0.89238,0.99422,0.92973,0.96236,0.94037,66.1988,0.29369,0.88099,0.007228,0.007228,0.007228
72,1588.98,72.8418,0.40905,0.90068,0.99495,0.91236,0.95361,0.93039,67.2125,0.30471,0.89592,0.0071884,0.0071884,0.0071884
73,1614.04,69.5504,0.40414,0.88993,0.9966,0.90618,0.95107,0.93103,66.4605,0.2987,0.8757,0.0071488,0.0071488,0.0071488
74,1639.07,69.6571,0.40298,0.89593,0.99787,0.90618,0.95242,0.93218,67.4268,0.29072,0.88094,0.0071092,0.0071092,0.0071092
75,1663.95,72.6308,0.39995,0.89084,0.99207,0.91815,0.95629,0.93251,66.9544,0.29053,0.8786,0.0070696,0.0070696,0.0070696
76,1688.88,70.5805,0.39712,0.89135,0.99702,0.90309,0.94925,0.93048,65.0294,0.29674,0.87782,0.00703,0.00703,0.00703
77,1713.72,71.5402,0.39951,0.89048,0.99663,0.91274,0.95524,0.93825,66.1312,0.27983,0.87554,0.0069904,0.0069904,0.0069904
78,1738.72,70.1629,0.39513,0.89374,0.99661,0.90695,0.95133,0.92858,67.4624,0.29299,0.88392,0.0069508,0.0069508,0.0069508
79,1763.47,71.6052,0.39101,0.89507,0.99446,0.90154,0.94872,0.93051,65.0935,0.29264,0.8851,0.0069112,0.0069112,0.0069112
80,1788.37,70.1492,0.38897,0.89106,0.99539,0.91699,0.95628,0.93624,63.623,0.28356,0.86876,0.0068716,0.0068716,0.0068716
81,1813.31,69.9396,0.39188,0.88158,0.9899,0.90849,0.95045,0.9279,65.2383,0.30801,0.87863,0.006832,0.006832,0.006832
82,1838.35,68.4241,0.38921,0.89386,0.99044,0.92046,0.95759,0.93648,65.3471,0.28628,0.87792,0.0067924,0.0067924,0.0067924
83,1863.44,68.4048,0.38691,0.88875,0.99132,0.92625,0.96053,0.9388,66.2617,0.28785,0.88053,0.0067528,0.0067528,0.0067528
84,1888.5,67.8994,0.38591,0.88321,0.99148,0.89846,0.94685,0.93011,64.083,0.28447,0.87609,0.0067132,0.0067132,0.0067132
85,1913.64,67.4597,0.38868,0.88832,0.99295,0.92432,0.95934,0.93563,66.2442,0.29285,0.87908,0.0066736,0.0066736,0.0066736
86,1938.59,70.9858,0.38838,0.88703,0.99304,0.93668,0.96525,0.94309,63.5762,0.28166,0.88318,0.006634,0.006634,0.006634
87,1963.62,69.5823,0.38624,0.88743,0.99538,0.91544,0.95631,0.93778,63.5904,0.28277,0.88542,0.0065944,0.0065944,0.0065944
88,1988.82,67.6269,0.37718,0.88897,0.99305,0.93745,0.96637,0.94683,63.0442,0.28267,0.87927,0.0065548,0.0065548,0.0065548
89,2014.04,68.173,0.37887,0.88526,0.99064,0.93977,0.9677,0.94639,62.3202,0.28154,0.87447,0.0065152,0.0065152,0.0065152
90,2039.18,66.4892,0.37795,0.88608,0.99284,0.91004,0.95313,0.93591,62.5191,0.2865,0.88073,0.0064756,0.0064756,0.0064756
91,2064.27,66.0001,0.37555,0.88491,0.99092,0.92664,0.96089,0.94126,62.6366,0.28297,0.88081,0.006436,0.006436,0.006436
92,2089.47,66.5631,0.37925,0.88842,0.99533,0.90463,0.95064,0.93315,63.3233,0.27863,0.87598,0.0063964,0.0063964,0.0063964
